building_density,road_connectivity,public_transport_access,air_quality_index,green_cover_percentage,carbon_footprint,population_density,crime_rate,avg_income,renewable_energy_usage,disaster_risk_index,land_use_type_Commercial,land_use_type_Green Space,land_use_type_Industrial,land_use_type_Residential,urban_sustainability_score
0.636678744,0.378369853,0.418075427,0.5250501,0.774062857,0.66357468,0.147075055,0.328605472,0.022790517,0.230556514,0.061838552,0,0,0,1,0.584194418
0.051146964,0.088224806,0.94321795,0.839679359,0.150958962,0.99088397,0.333609272,0.6981702,0.566014945,0.600368644,0.569082552,0,1,0,0,0.292009107
0.257712569,0.342251587,0.721732938,0.663326653,0.611479478,0.823451446,0.170598786,0.818304768,0.035950065,0.576758753,0.645523891,0,0,0,1,0.440233379
0.059540093,0.981908536,0.08810719,0.422845691,0.239290723,0.745681452,0.401145143,0.245413726,0.085160685,0.28944711,0.159771164,0,1,0,0,0.321224335
0.604058019,0.629934143,0.846586568,0.172344689,0.867435855,0.207588676,0.313396799,0.771294281,0.705261827,0.207613504,0.333077582,0,1,0,0,0.649455604
0.68689008,0.416244747,0.732526026,0.304609218,0.32695433,0.876176693,0.537458609,0.80479032,0.735799015,0.76472103,0.329869513,0,1,0,0,0.432495423
0.114527991,0.166427376,0.611125695,0.699398798,0.328918125,0.525566231,0.054014901,0.249408936,0.81420526,0.935702505,0.819974044,0,0,0,1,0.507656331
0.384001559,0.986705742,0.820551633,0.372745491,0.59813739,0.889336671,0.561603201,0.041843727,0.474320107,0.052755877,0.194695954,0,0,1,0,0.488100275
0.456432063,0.821248844,0.404210468,0.120240481,0.183370531,0.32946006,0.531594923,0.20414673,0.860051761,0.133157628,0.548427135,0,1,0,0,0.310510433
0.369208983,0.281455924,0.221532322,0.569138277,0.28472947,0.061484928,0.282491722,0.20066856,0.166784792,0.642311931,0.783099254,1,0,0,0,0.467126532
0.121068322,0.069882222,0.512164991,0.188376754,0.416515858,0.475716457,0.358374724,0.065173218,0.249698528,0.804643842,0.829752019,0,0,0,1,0.526828537
0.41912641,0.056428585,0.54899734,0.547094188,0.353501225,0.269425398,0.940466336,0.72637635,0.134434753,0.791386613,0.666704676,0,1,0,0,0.489297387
0.751507546,0.120230964,0.538477963,0.080160321,0.524796701,0.715147004,0.757450331,0.380115458,0.797754781,0.719857105,0.299586976,0,1,0,0,0.566567544
0.071028272,0.580980932,0.56523554,0.29258517,0.59958413,0.957203437,0.924875828,0.884859685,0.228648191,0.887658189,0.823218989,1,0,0,0,0.426567488
0.080204787,0.92924753,0.949012357,0.490981964,0.566600633,0.690873899,0.1486617,0.25222727,0.155452876,0.217354285,0.742320954,0,0,1,0,0.439390951
0.354920767,0.496890158,0.902535418,0.26252505,0.654130169,0.886978834,0.611754967,0.453421059,0.623253254,0.107259425,0.70461591,0,0,1,0,0.381257926
0.942141745,0.843362574,0.875996757,0.897795591,0.30759784,0.452747501,0.243239514,0.639328968,0.076989957,0.61550192,0.06734442,0,0,1,0,0.561311927
0.668864631,0.445993635,0.801668315,0.593186373,0.126215124,0.771600238,0.245378035,0.877933899,0.044794379,0.822484266,0.043268697,0,1,0,0,0.445106392
0.678966526,0.708895709,0.943733542,0.244488978,0.760804347,0.843055829,0.973923841,0.524857123,0.106638314,0.582171349,0.695510106,0,1,0,0,0.554414801
0.362072712,0.732203088,0.0984792,0.284569138,0.850806676,0.710790117,0.56098234,0.373660903,0.000115795,0.963253078,0.944993539,0,1,0,0,0.575717045
0.593918755,0.173858367,0.265171099,0.362725451,0.256837925,0.507541331,0.590507726,0.867477129,0.697164468,0.795763874,0.773885678,0,0,0,1,0.328616331
0.010124145,0.361256952,0.495191104,0.382765531,0.406972837,0.625717629,0.202469647,0.310340928,0.56235173,0.700959414,0.831649803,1,0,0,0,0.431532592
0.636373282,0.637558654,0.846803131,0.911823647,0.498480078,0.700413805,0.563603753,0.079365826,0.209840103,0.060209988,0.545094574,0,1,0,0,0.417539683
0.913690066,0.070510625,0.505304709,0.79759519,0.533249095,0.252659786,0.561258278,0.445225595,0.232979881,0.107710869,0.304646461,1,0,0,0,0.486355238
0.612840021,0.361581334,0.74826597,0.412825651,0.659453772,0.809566865,0.354511589,0.785501277,0.81119189,0.785033446,0.677877893,1,0,0,0,0.517955293
0.874083733,0.534975916,0.13895983,0.867735471,0.041364331,0.950416399,0.04959989,0.030690847,0.501910562,0.198236919,0.712119274,0,0,1,0,0.105131466
0.724290199,0.996761285,0.252456824,0.460921844,0.721460999,0.464971851,0.868515453,0.586158707,0.698703332,0.028777331,0.675498454,0,0,0,1,0.373237539
0.120601526,0.474662949,0.732001152,0.042084168,0.06173878,0.700974407,0.063534768,0.594746176,0.452824814,0.910998749,0.946908208,0,1,0,0,0.306964354
0.902851505,0.81645285,0.164743722,0.803607214,0.468189505,0.736959766,0.371757726,0.92904443,0.237694984,0.891036742,0.367252884,0,0,1,0,0.450485242
0.066462379,0.432163508,0.351436521,0.158316633,0.827689855,0.662126016,0.528076711,0.286543621,0.970694604,0.218489614,0.039660576,0,0,1,0,0.603570282
0.534198327,0.796771458,0.264913998,0.258517034,0.451110655,0.546908293,0.057464128,0.278910381,0.565765438,0.780400517,0.908635231,0,1,0,0,0.444026933
0.142190034,0.595638588,0.349941713,0.583166333,0.148886073,0.881688943,0.171840508,0.44066413,0.130912996,0.047928239,0.160528283,1,0,0,0,0.204030103
0.011700287,0.88704662,0.708540199,0.551102204,0.985104138,0.448647161,0.205366998,0.357040212,0.406139352,0.285086128,0.69746357,0,0,1,0,0.633177721
0.422214282,0.411022278,0.36793403,0.799599198,0.889324375,0.06053613,0.725372517,0.736721653,0.32935374,0.623808644,0.873387699,1,0,0,0,0.631615483
0.295163057,0.604535148,0.555421346,0.645290581,0.771313882,0.844569889,0.835678808,0.642065422,0.214054272,0.763367542,0.310202916,0,0,0,1,0.615333048
0.486209565,0.63026949,0.099916981,0.751503006,0.411393932,0.673868432,0.167080574,0.759311731,0.933715909,0.010335158,0.830589248,1,0,0,0,0.131874963
0.577450375,0.417467697,0.805270564,0.827655311,0.183653442,0.849275623,0.31174117,0.820472833,0.881173347,0.326250544,0.332124383,0,0,0,1,0.273297057
0.043747296,0.144183549,0.36997625,0.108216433,0.941467178,0.138037983,0.780629139,0.923480129,0.1991075,0.214349958,0.794424118,1,0,0,0,0.520695905
0.123047516,0.093391278,0.648727603,0.130260521,0.532273059,0.030163632,0.984961369,0.431110908,0.352174019,0.999048002,0.069839423,0,0,1,0,0.830691524
0.558884457,0.016443377,0.725612233,0.452905812,0.85238227,0.934454586,0.973509934,0.985237127,0.762517777,0.671139844,0.655379132,0,0,1,0,0.514677014
0.343311558,0.873975243,0.209687697,0.0501002,0.341954585,0.147225647,0.991100993,0.215692876,0.208470454,0.405740046,0.677278948,0,0,0,1,0.427981303
0.729492993,0.23641839,0.884958107,0.881763527,0.335145666,0.80963999,0.163769316,0.714726441,0.591693874,0.075610465,0.491526544,0,1,0,0,0.267912701
0.652576239,0.211430729,0.616405426,0.50501002,0.98561094,0.823207643,0.031112031,0.534251536,0.699969461,0.598803607,0.687233883,0,0,0,1,0.608646231
0.845976744,0.736369002,0.42883511,0.392785571,0.521751534,0.708618082,0.238479581,0.817329562,0.654128154,0.641849258,0.923377736,0,0,0,1,0.351570429
0.692795674,0.320024831,0.182351581,0.258517034,0.140488997,0.130747355,0.90017936,0.476974953,0.706587001,0.816612333,0.734007955,1,0,0,0,0.410700888
0.430114685,0.506198687,0.942605945,0.48496994,0.219494136,0.667280909,0.806498344,0.784345843,0.706878075,0.288606158,0.961498334,1,0,0,0,0.2122104
0.673260602,0.162396783,0.755302106,0.623246493,0.481849692,0.889133082,0.244550221,0.930672456,0.965095318,0.981689855,0.448703771,0,0,0,1,0.510969091
0.275494595,0.960254026,0.208050716,0.422845691,0.042232292,0.425234767,0.079056291,0.732667381,0.346522592,0.439545671,0.528399416,0,0,1,0,0.225328159
0.306440967,0.852005235,0.337786179,0.378757515,0.462433037,0.413211077,0.035871965,0.776496316,0.878842774,0.295975531,0.263790183,1,0,0,0,0.418852741
0.789331828,0.864222992,0.809928898,0.579158317,0.418825606,0.442574267,0.315604305,0.067109472,0.021691241,0.348498727,0.985809228,0,1,0,0,0.422617428
0.446610612,0.406850219,0.695889011,0.450901804,0.779339144,0.081720745,0.008209161,0.204982659,0.288201616,0.519692867,0.055143118,1,0,0,0,0.830755374
0.798731275,0.762715374,0.766022264,0.490981964,0.354805754,0.892074244,0.249448124,0.974836617,0.048551498,0.936948332,0.358692418,1,0,0,0,0.461948151
0.822784227,0.14374732,0.441315808,0.110220441,0.98261824,0.869214619,0.887555188,0.693534303,0.651358599,0.735337942,0.297755992,0,1,0,0,0.667048724
0.857940149,0.008384541,0.716695509,0.108216433,0.180576627,0.99803643,0.457229581,0.56170935,0.100708489,0.577235764,0.386589744,0,0,0,1,0.320301206
0.917039874,0.019747337,0.386587653,0.551102204,0.590927835,0.585004525,0.256622517,0.367108326,0.845945083,0.162797495,0.917910744,0,1,0,0,0.332014743
0.431169307,0.586818641,0.2112903,0.611222445,0.089476157,0.75113599,0.212541391,0.044308,0.646744341,0.149335902,0.36811191,0,0,0,1,0.225917593
0.318999988,0.455509345,0.632864457,0.817635271,0.73385196,0.202209946,0.714817881,0.369269286,0.028702591,0.502297894,0.917169376,0,0,0,1,0.584985433
0.582451505,0.518178691,0.976331735,0.679358717,0.994827166,0.667411199,0.408940397,0.499131923,0.714959323,0.728885685,0.423424855,0,0,0,1,0.780899394
0.371329347,0.007227776,0.31066608,0.304609218,0.819154561,0.649602047,0.751655629,0.211488799,0.862280183,0.751196636,0.854948042,0,1,0,0,0.586499069
0.601335497,0.422775517,0.461091806,0.104208417,0.555633127,0.901264214,0.923427152,0.173140782,0.661279908,0.225922664,0.521857369,0,0,0,1,0.385639743
0.705894656,0.718387731,0.674204487,0.795591182,0.484647687,0.83079604,0.463645143,0.508641875,0.03041214,0.100065579,0.311414624,0,0,1,0,0.363890311
0.688706009,0.442798223,0.541659081,0.887775551,0.835051093,0.938549539,0.331884658,0.586180712,0.858163016,0.384522466,0.449441416,0,1,0,0,0.500584416
0.374711346,0.732549828,0.843695254,0.220440882,0.936028299,0.868864969,0.227993929,0.239965995,0.73265347,0.918413094,0.424467297,0,0,1,0,0.784239184
0.166924339,0.232959744,0.761979143,0.983967936,0.989278186,0.868725287,0.251103753,0.587666932,0.378488746,0.545482717,0.259964721,0,0,0,1,0.683354446
0.430713218,0.813535821,0.058266496,0.853707415,0.39641665,0.063158441,0.194191501,0.900824014,0.328646283,0.320139648,0.289695815,1,0,0,0,0.410012412
0.142647261,0.588649573,0.998747553,0.981963928,0.990989696,0.845976507,0.511796358,0.473375316,0.479901174,0.323678737,0.186488697,0,0,0,1,0.690826481
0.890489622,0.210686498,0.752635343,0.891783567,0.155724817,0.607316293,0.485996137,0.857845866,0.867349164,0.132063844,0.336067667,0,0,1,0,0.246369144
0.346022897,0.236664146,0.86417855,0.973947896,0.253380336,0.380114176,0.875482892,0.927773273,0.252042473,0.473314995,0.624535269,0,0,1,0,0.367812641
0.154518253,0.628279721,0.651392168,0.406813627,0.088792761,0.055944399,0.934878587,0.092344718,0.100882004,0.791560681,0.386636209,0,1,0,0,0.578947078
0.025447677,0.830346528,0.856557469,0.22244489,0.271575037,0.67756367,0.667356512,0.095764525,0.864882727,0.968816148,0.712471686,1,0,0,0,0.53739173
0.646104039,0.415711167,0.112372807,0.649298597,0.767936694,0.327832776,0.584023179,0.476248136,0.026175953,0.501695778,0.987186028,0,1,0,0,0.477364892
0.637179919,0.258260952,0.347817048,0.893787575,0.852951354,0.46751068,0.385347682,0.588380372,0.911263298,0.1672035,0.377177075,0,0,1,0,0.531822047
0.340747208,0.867447492,0.876700931,0.51503006,0.778895378,0.681621336,0.509450883,0.426054304,0.305751385,0.683112027,0.462733704,0,0,0,1,0.669827325
0.071732816,0.669549753,0.201678946,0.875751503,0.631020063,0.911837851,0.651076159,0.32655597,0.5083159,0.756977746,0.164140102,1,0,0,0,0.568904812
0.409803283,0.448194219,0.078218965,0.03006012,0.51388242,0.825436266,0.642522075,0.64130696,0.132227181,0.071656286,0.392294549,0,0,0,1,0.257429425
0.311347191,0.48804002,0.788365394,0.877755511,0.708684019,0.450318819,0.765107616,0.001972582,0.902517488,0.850356853,0.726984063,0,0,0,1,0.723669115
0.677416506,0.204174786,0.835750598,0.699398798,0.390709102,0.387458318,0.679290839,0.968602044,0.750033246,0.829533129,0.217446267,1,0,0,0,0.585025781
0.606042717,0.627050928,0.162661141,0.98997996,0.84133154,0.239345266,0.685913355,0.232121989,0.924427517,0.472632084,0.182087873,0,1,0,0,0.713226288
0.364747664,0.358781472,0.854617587,0.853707415,0.677159496,0.372090536,0.882450331,0.917593882,0.683397452,0.560543035,0.376450712,0,0,0,1,0.608100798
0.217979867,0.996181516,0.68697576,0.889779559,0.697780856,0.110516556,0.817328918,0.108976405,0.18464795,0.71357991,0.818820949,0,0,1,0,0.704936618
0.98847303,0.480317314,0.520227346,0.330661323,0.535859101,0.971212762,0.234547461,0.238134049,0.308274277,0.676907671,0.623786494,0,0,0,1,0.461638038
0.45419616,0.486023857,0.830512646,0.601202405,0.885266568,0.573730482,0.298703091,0.234918447,0.486932588,0.016474006,0.957780879,1,0,0,0,0.479501443
0.688575167,0.566052487,0.419355619,0.763527054,0.251844791,0.127288426,0.616790839,0.996700204,0.60739396,0.122408864,0.904730469,1,0,0,0,0.202259712
0.140605158,0.917230735,0.194014782,0.869739479,0.381020032,0.35245526,0.011175497,0.004493278,0.926732357,0.162577589,0.151164337,1,0,0,0,0.468374539
0.485798584,0.801202292,0.284908007,0.851703407,0.777644893,0.546832272,0.481995033,0.639950158,0.383991263,0.755861918,0.042556437,0,1,0,0,0.691946464
0.027537585,0.451241179,0.505303015,0.559118236,0.49265785,0.532668281,0.681705298,0.870150395,0.703248949,0.440163702,0.399175485,0,0,0,1,0.428126501
0.505673024,0.719019329,0.531479727,0.741482966,0.889252903,0.034917579,0.134795806,0.672607147,0.961296615,0.545618136,0.522186821,0,1,0,0,0.715137847
0.964443564,0.586452117,0.805833912,0.314629259,0.34626031,0.950933277,0.266142384,0.36286297,0.152314348,0.772879173,0.51567655,0,1,0,0,0.45856757
0.384369556,0.492510361,0.791600405,0.841683367,0.369198674,0.274967576,0.19129415,0.958831681,0.862955115,0.341029157,0.134130725,1,0,0,0,0.482349964
0.039002082,0.192224766,0.581534493,0.496993988,0.888774522,0.015584569,0.79187362,0.894000303,0.420761661,0.749073979,0.124838881,1,0,0,0,0.827914408
0.030958209,0.464057374,0.781029152,0.75751503,0.464269973,0.075888546,0.121826711,0.434131089,0.732611315,0.442380157,0.04686535,0,1,0,0,0.670262228
0.388151319,0.245769362,0.19179344,0.360721443,0.516041199,0.580012592,0.732133002,0.573596668,0.293539284,0.377239221,0.851038354,0,0,0,1,0.320297804
0.16008597,0.915315387,0.050030693,0.380761523,0.332620236,0.137275496,0.947916667,0.968047586,0.334002543,0.333081486,0.947943513,0,0,1,0,0.234182953
0.023351061,0.335427551,0.873912752,0.973947896,0.276508079,0.041143612,0.429359823,0.983098689,0.027019692,0.965201059,0.115704495,0,1,0,0,0.666997802
0.756545399,0.952766476,0.07553034,0.276553106,0.655911151,0.379295585,0.877207506,0.450009919,0.971696387,0.772164907,0.21316291,0,0,0,1,0.645132886
0.458719601,0.533230378,0.246729267,0.154308617,0.1196274,0.622610411,0.819950331,0.847799097,0.813676935,0.020135197,0.089876776,1,0,0,0,0.183144132
0.289364489,0.63179638,0.695530161,0.813627255,0.879308272,0.111310561,0.45660872,0.302069273,0.093833123,0.957669204,0.877686359,1,0,0,0,0.804530835
0.900480305,0.543123252,0.409550585,0.745490982,0.779205972,0.31294784,0.053807947,0.371948019,0.999813106,0.77563229,0.95891048,0,0,0,1,0.614916171
0.116180063,0.129240462,0.876593917,0.671342685,0.190558241,0.417458038,0.825607064,0.164820385,0.605159392,0.149157246,0.261847642,0,0,1,0,0.423810061
0.956341308,0.375873517,0.29804011,0.098196393,0.693994863,0.158966129,0.539321192,0.20921238,0.853970305,0.076296219,0.30364393,1,0,0,0,0.563827257
0.314097661,0.098982346,0.011823008,0.168336673,0.602577888,0.505836682,0.630794702,0.657196629,0.066564216,0.30822998,0.36274256,1,0,0,0,0.412409394
0.88879549,0.623199337,0.300716972,0.364729459,0.184342992,0.084665121,0.702400662,0.511008503,0.389493339,0.624323438,0.50256686,1,0,0,0,0.443201943
0.603205056,0.446981981,0.578241735,0.364729459,0.273040507,0.045940866,0.679428808,0.231174136,0.669813688,0.616686036,0.682602997,0,0,0,1,0.521462614
0.827071159,0.778351333,0.376028297,0.006012024,0.408868006,0.519608344,0.009519868,0.40306529,0.106354262,0.27587516,0.5044941,0,1,0,0,0.378177437
0.984448401,0.220401461,0.535023035,0.961923848,0.699219364,0.247468513,0.049461921,0.37331951,0.488987735,0.445756994,0.951201661,1,0,0,0,0.527517151
0.288524774,0.164453381,0.876878174,0.875751503,0.638680204,0.094832367,0.113686534,0.9879017,0.442742907,0.21189373,0.099909519,0,1,0,0,0.604151769
0.961560333,0.406408356,0.912778738,0.633266533,0.532156742,0.42361451,0.543805188,0.854019009,0.216007867,0.050528135,0.798772642,0,0,1,0,0.339788262
0.389647133,0.927067791,0.266022226,0.220440882,0.768409841,0.915206537,0.246343819,0.388112143,0.300273673,0.517076404,0.334549872,1,0,0,0,0.526176613
0.38567534,0.710735414,0.462263131,0.667334669,0.757933605,0.7241168,0.804635762,0.914409591,0.967408746,0.347040038,0.37762378,1,0,0,0,0.463231121
0.340530047,0.419009583,0.549299714,0.677354709,0.617809111,0.815607991,0.983857616,0.342751276,0.28864733,0.542997063,0.708977163,0,0,1,0,0.462701945
0.541641841,0.517434932,0.94942005,0.501002004,0.78699547,0.871947767,0.069881347,0.66823212,0.213392654,0.94675738,0.929572514,1,0,0,0,0.590594444
0.154203406,0.084037583,0.998943713,0.264529058,0.334120387,0.972736122,0.302221302,0.967177821,0.536314395,0.143350896,0.716350092,0,1,0,0,0.190737421
0.553951307,0.985103591,0.235443801,0.198396794,0.881285807,0.763199857,0.588576159,0.3904262,0.671121162,0.001895156,0.776022788,0,0,0,1,0.37406464
0.541939181,0.666686531,0.727203106,0.957915832,0.614859076,0.608246509,0.433912804,0.680223483,0.725279501,0.076836488,0.750936031,0,1,0,0,0.350781675
0.762236181,0.285385757,0.378121779,0.985971944,0.822380494,0.36508448,0.438120861,0.296008859,0.754446103,0.462796026,0.321042467,0,0,0,1,0.670960365
0.834016914,0.586024678,0.008058429,0.803607214,0.546205602,0.1811657,0.784561258,0.266377816,0.036723126,0.707101704,0.757088552,0,0,0,1,0.532012819
0.440629731,0.109326672,0.009203189,0.342685371,0.218257298,0.686556426,0.751310706,0.574425388,0.393804412,0.580890944,0.784684845,0,1,0,0,0.224507682
0.30245891,0.96634973,0.460688068,0.573146293,0.542335358,0.995074902,0.632243377,0.979800749,0.774165468,0.494993137,0.53351011,0,1,0,0,0.324338072
0.259441031,0.17468029,0.488467519,0.236472946,0.370980753,0.46709279,0.74317053,0.453322678,0.905115737,0.354014375,0.536866754,0,1,0,0,0.39589974
0.194700583,0.648295193,0.022525421,0.699398798,0.697475094,0.723603342,0.215093819,0.938145641,0.602333705,0.310010656,0.759879526,0,1,0,0,0.293701088
0.057662122,0.245404953,0.687135441,0.809619238,0.475697189,0.494847099,0.125620861,0.914856828,0.052204138,0.376344909,0.817201976,0,0,1,0,0.347832225
0.342591857,0.717880557,0.294062194,0.348697395,0.836134291,0.431641288,0.305187638,0.253819828,0.396691058,0.611772653,0.33726281,1,0,0,0,0.693692417
0.270358782,0.77718682,0.560052883,0.058116232,0.678042203,0.409997457,0.872654525,0.401974361,0.07413382,0.167742721,0.801729987,0,0,0,1,0.443144588
0.966844632,0.673704432,0.300980505,0.108216433,0.684516245,0.504386393,0.000551876,0.643616846,0.748734327,0.771553375,0.81437951,0,1,0,0,0.51740983
0.557950463,0.61473815,0.16714494,0.721442886,0.216973966,0.36655535,0.317466887,0.518277565,0.063407566,0.575378732,0.234170724,0,1,0,0,0.422058135
